pitch_name,game_year,game_month,game_day,home_team,LAA_score,ENEMY_score,stand,on_3b,on_2b,on_1b,inning,pitch_number,outs_when_up,balls,strikes,sz_top,sz_bot,is_first_pitch_number,release_speed,release_pos_x,release_pos_y,release_pos_z,release_spin_rate,release_extension,plate_x,plate_z,events,description,zone,type,hc_x,hc_y
2,2022,9,17,0,2,0,1,0,0,0,6,2,2,0,1,3.4,1.63,0,98.5,-2.37,53.68,5.7,1860.0,6.8,-0.39,2.18,19.0,3.0,4.0,0.0,0.0,0.0
0,2022,9,17,0,2,0,1,0,0,0,7,1,0,0,0,3.3,1.44,1,,,,,,,,,,,,,,
2,2022,9,17,0,2,0,1,0,0,0,7,2,0,0,1,3.25,1.37,0,84.3,-2.5,53.59,5.73,2291.0,6.9,-0.83,1.98,19.0,2.0,7.0,0.0,0.0,0.0
2,2022,9,17,0,2,0,1,0,0,0,7,3,0,1,1,3.36,1.58,0,86.6,-1.95,53.53,6.12,1385.0,7.0,1.44,0.33,19.0,0.0,14.0,1.0,0.0,0.0
0,2022,9,17,0,2,0,1,0,0,0,7,1,1,0,0,3.44,1.56,1,,,,,,,,,,,,,,
2,2022,9,17,0,2,0,1,0,0,0,7,2,1,0,1,3.55,1.64,0,84.6,-2.41,53.68,5.77,2507.0,6.8,0.5,2.15,19.0,2.0,6.0,0.0,0.0,0.0
2,2022,9,17,0,2,0,1,0,0,0,7,3,1,0,2,3.44,1.58,0,86.3,-1.91,53.64,6.24,1353.0,6.9,-0.31,1.22,19.0,9.0,13.0,0.0,0.0,0.0
2,2022,9,17,0,2,0,1,0,0,0,7,4,1,1,2,3.55,1.64,0,86.9,-1.83,53.6,6.14,1264.0,6.9,1.27,-0.36,19.0,0.0,14.0,1.0,0.0,0.0
1,2022,9,17,0,2,0,1,0,0,0,7,5,1,1,2,3.55,1.6,0,88.0,-1.99,53.76,6.31,1272.0,6.7,-0.69,2.83,19.0,3.0,4.0,0.0,0.0,0.0
2,2022,9,17,0,2,0,1,0,0,0,7,6,1,2,2,3.48,1.58,0,99.0,-2.16,53.85,5.92,2279.0,6.7,0.25,4.15,19.0,0.0,12.0,1.0,0.0,0.0
0,2022,9,17,0,2,0,1,0,0,0,7,7,1,3,2,3.46,1.6,0,88.1,-2.03,53.97,6.24,2518.0,6.5,-2.2,2.54,19.0,0.0,11.0,1.0,0.0,0.0
1,2022,9,17,0,2,0,1,0,0,1,7,1,1,0,0,3.2,1.48,1,,,,,,,,,,,,,,
1,2022,9,17,0,2,0,1,0,0,1,7,2,1,0,1,3.06,1.43,0,96.5,-2.06,53.6,5.92,2055.0,6.9,-0.52,2.67,19.0,3.0,1.0,0.0,0.0,0.0
1,2022,9,17,0,2,0,1,0,0,1,7,3,1,1,1,3.12,1.44,0,97.4,-2.08,53.63,5.88,2074.0,6.9,0.71,1.41,19.0,0.0,9.0,1.0,0.0,0.0
2,2022,9,17,0,2,0,1,0,0,1,7,4,1,1,2,3.2,1.48,0,97.1,-2.14,53.62,5.83,2120.0,6.9,-0.54,2.54,19.0,2.0,4.0,0.0,0.0,0.0
2,2022,9,23,1,0,0,1,0,0,0,1,1,0,0,0,3.16,1.48,1,,,,,,,,,,,,,,
2,2022,9,23,1,0,0,1,0,0,0,1,2,0,0,1,3.16,1.48,0,91.0,-2.34,53.86,5.88,2367.0,6.6,0.37,2.11,19.0,3.0,6.0,0.0,0.0,0.0
0,2022,9,23,1,0,0,0,0,0,0,1,1,1,0,0,2.94,1.44,1,,,,,,,,,,,,,,
0,2022,9,23,1,0,0,0,0,0,0,1,2,1,1,0,2.98,1.44,0,84.1,-2.32,53.74,5.82,2528.0,6.8,1.65,1.3,19.0,0.0,14.0,1.0,0.0,0.0
2,2022,9,23,1,0,0,0,0,0,0,1,3,1,2,0,2.98,1.44,0,84.2,-2.35,53.82,5.79,2550.0,6.7,2.28,1.62,19.0,0.0,14.0,1.0,0.0,0.0
1,2022,9,23,1,0,0,0,0,0,0,1,4,1,3,0,3.19,1.44,0,90.4,-2.33,53.66,5.71,2358.0,6.8,2.21,0.96,19.0,0.0,14.0,1.0,0.0,0.0
1,2022,9,23,1,0,0,0,0,0,0,1,5,1,3,1,2.98,1.44,0,92.0,-2.15,53.81,5.93,2086.0,6.7,-0.3,2.77,19.0,2.0,1.0,0.0,0.0,0.0
2,2022,9,23,1,0,0,1,0,0,1,1,1,1,0,0,3.59,1.72,1,,,,,,,,,,,,,,
0,2022,9,23,1,0,0,1,0,0,1,1,2,1,0,1,3.59,1.72,0,90.3,-2.48,53.92,5.71,2336.0,6.6,0.35,1.41,19.0,3.0,14.0,0.0,0.0,0.0
0,2022,9,23,1,0,0,0,0,1,1,1,1,1,0,0,3.32,1.62,1,,,,,,,,,,,,,,
1,2022,9,23,1,0,0,0,0,1,1,1,2,1,1,0,3.48,1.62,0,83.8,-2.29,53.74,5.76,2619.0,6.8,0.99,1.12,19.0,0.0,14.0,1.0,0.0,0.0
0,2022,9,23,1,0,0,0,0,1,1,1,3,1,2,0,3.1,1.57,0,94.6,-2.21,53.55,5.79,2269.0,6.9,1.52,0.78,19.0,1.0,14.0,1.0,0.0,0.0
1,2022,9,23,1,0,0,0,0,1,1,1,4,1,3,0,3.02,1.62,0,85.0,-2.34,53.16,5.71,2461.0,7.3,2.72,0.51,19.0,1.0,14.0,1.0,0.0,0.0
2,2022,9,23,1,0,0,1,1,1,1,1,1,1,0,0,3.25,1.63,1,,,,,,,,,,,,,,
2,2022,9,23,1,0,0,1,1,1,1,1,2,1,0,1,3.36,1.63,0,93.2,-2.46,53.6,5.72,2399.0,6.9,0.04,2.17,19.0,2.0,5.0,0.0,0.0,0.0
0,2022,9,23,1,1,1,0,0,0,0,2,1,0,0,0,3.3,1.6,1,,,,,,,,,,,,,,
0,2022,9,23,1,1,1,1,0,0,0,2,1,1,0,0,3.67,1.68,1,,,,,,,,,,,,,,
2,2022,9,23,1,1,1,1,0,0,0,2,2,1,1,0,3.58,1.68,0,84.4,-2.34,53.77,5.9,2436.0,6.7,1.54,2.0,19.0,0.0,14.0,1.0,0.0,0.0
0,2022,9,23,1,1,1,1,0,0,0,2,3,1,1,1,3.58,1.68,0,92.5,-2.35,53.64,5.82,2245.0,6.9,-0.28,2.48,19.0,9.0,4.0,0.0,0.0,0.0
2,2022,9,23,1,1,1,1,0,0,0,2,4,1,1,2,3.66,1.68,0,85.5,-2.48,53.62,5.77,2458.0,6.9,0.01,3.12,19.0,3.0,2.0,0.0,0.0,0.0
2,2022,9,23,1,1,1,1,0,0,0,2,5,1,2,2,3.54,1.68,0,88.4,-2.12,53.78,6.2,2399.0,6.7,-1.09,2.98,19.0,0.0,11.0,1.0,0.0,0.0
0,2022,9,23,1,1,1,1,0,0,0,2,6,1,3,2,3.58,1.68,0,88.6,-1.82,53.75,6.19,1257.0,6.8,1.45,0.44,19.0,0.0,14.0,1.0,0.0,0.0
2,2022,9,23,1,1,1,1,0,0,0,2,7,1,3,2,3.69,1.68,0,86.4,-2.55,53.78,5.78,2570.0,6.7,0.34,2.98,19.0,3.0,3.0,0.0,0.0,0.0
0,2022,9,23,1,1,1,1,0,0,1,2,1,1,0,0,3.37,1.53,1,,,,,,,,,,,,,,
1,2022,9,23,1,1,1,1,0,0,1,2,2,1,0,1,3.37,1.53,0,84.0,-2.45,53.7,5.87,2466.0,6.8,0.36,2.03,19.0,3.0,9.0,0.0,0.0,0.0
1,2022,9,23,1,1,1,1,0,0,1,2,3,1,0,2,3.37,1.53,0,97.6,-2.09,53.7,5.9,2264.0,6.8,-0.43,2.62,19.0,9.0,4.0,0.0,0.0,0.0
2,2022,9,23,1,1,1,1,0,0,1,2,4,1,0,2,3.31,1.53,0,98.1,-2.09,53.54,5.94,2144.0,7.0,-0.04,1.66,19.0,3.0,8.0,0.0,0.0,0.0
2,2022,9,23,1,1,1,1,0,0,1,2,5,1,1,2,3.37,1.53,0,89.6,-2.0,53.32,6.01,1390.0,7.2,0.31,-0.08,19.0,1.0,14.0,1.0,0.0,0.0
2,2022,9,23,1,1,1,0,0,0,1,2,1,2,0,0,3.5,1.62,1,,,,,,,,,,,,,,
0,2022,9,23,1,1,1,0,0,0,1,2,2,2,0,1,3.49,1.62,0,96.2,-2.22,53.55,5.77,1908.0,6.9,0.47,1.63,19.0,2.0,9.0,0.0,0.0,0.0
0,2022,9,23,1,1,1,0,0,0,1,2,3,2,1,1,3.48,1.62,0,84.8,-2.42,53.88,5.73,2640.0,6.6,1.89,1.49,19.0,0.0,14.0,1.0,0.0,0.0
2,2022,9,23,1,1,1,0,0,0,1,2,4,2,2,1,3.52,1.62,0,83.9,-2.62,53.68,5.68,2508.0,6.8,-1.18,4.17,19.0,0.0,11.0,1.0,0.0,0.0
0,2022,9,23,1,1,1,0,0,0,1,2,5,2,2,2,3.52,1.62,0,94.4,-2.42,53.72,5.69,1989.0,6.8,-0.27,2.49,19.0,3.0,5.0,0.0,0.0,0.0
2,2022,9,23,1,2,1,1,0,0,0,3,1,0,0,0,3.24,1.48,1,,,,,,,,,,,,,,
2,2022,9,23,1,2,1,1,0,0,0,3,2,0,1,0,3.16,1.48,0,71.8,-1.73,53.94,6.52,2335.0,6.6,0.86,1.33,19.0,0.0,14.0,1.0,0.0,0.0
1,2022,9,23,1,2,1,0,0,0,0,3,1,1,0,0,3.06,1.44,1,,,,,,,,,,,,,,
0,2022,9,23,1,2,1,0,0,0,0,3,2,1,1,0,3.05,1.44,0,95.6,-2.12,53.53,5.91,2388.0,7.0,1.13,2.76,19.0,0.0,12.0,1.0,0.0,0.0
2,2022,9,23,1,2,1,1,0,0,0,3,1,2,0,0,3.6,1.72,1,,,,,,,,,,,,,,
1,2022,9,23,1,2,1,1,0,0,0,3,2,2,1,0,3.56,1.72,0,90.6,-2.59,53.61,5.7,2455.0,6.9,-1.09,4.25,19.0,0.0,11.0,1.0,0.0,0.0
2,2022,9,23,1,2,1,1,0,0,0,3,3,2,2,0,3.59,1.72,0,96.8,-2.38,53.65,5.88,2240.0,6.8,-1.89,2.62,19.0,0.0,13.0,1.0,0.0,0.0
2,2022,9,23,1,2,1,1,0,0,0,3,4,2,2,1,3.59,1.72,0,90.5,-2.56,53.87,5.76,2337.0,6.6,-0.8,3.15,19.0,3.0,1.0,0.0,0.0,0.0
2,2022,9,23,1,2,1,1,0,0,0,3,5,2,2,2,3.59,1.72,0,89.1,-2.51,53.75,5.67,2404.0,6.8,0.54,1.41,19.0,9.0,14.0,0.0,0.0,0.0
2,2022,9,23,1,2,1,1,0,0,0,3,6,2,2,2,3.59,1.72,0,85.6,-2.03,53.84,6.31,2462.0,6.7,-0.3,1.87,19.0,3.0,7.0,0.0,0.0,0.0
1,2022,9,23,1,2,1,0,0,0,0,4,1,0,0,0,3.47,1.62,1,,,,,,,,,,,,,,
0,2022,9,23,1,2,1,0,0,0,0,4,2,0,1,0,3.43,1.62,0,94.8,-2.0,53.58,6.06,2224.0,6.9,1.73,0.95,19.0,0.0,14.0,1.0,0.0,0.0
2,2022,9,23,1,2,1,0,0,0,0,4,3,0,2,0,3.45,1.62,0,83.6,-2.49,53.8,5.79,2509.0,6.7,2.2,1.59,19.0,0.0,14.0,1.0,0.0,0.0
1,2022,9,23,1,2,1,0,0,0,0,4,4,0,3,0,3.17,1.62,0,89.8,-2.48,53.69,5.76,2448.0,6.8,1.8,0.82,19.0,0.0,14.0,1.0,0.0,0.0
2,2022,9,23,1,2,1,1,0,0,1,4,1,0,0,0,3.38,1.63,1,,,,,,,,,,,,,,
0,2022,9,23,1,2,1,1,0,0,1,4,2,0,1,0,3.36,1.63,0,76.4,-1.84,53.9,6.41,2404.0,6.6,1.36,1.08,19.0,1.0,14.0,1.0,0.0,0.0
0,2022,9,23,1,2,1,1,0,0,1,4,3,0,1,1,3.36,1.63,0,83.6,-2.39,53.77,5.84,2449.0,6.7,0.35,2.07,19.0,3.0,9.0,0.0,0.0,0.0
2,2022,9,23,1,2,1,1,0,0,1,4,4,0,1,2,3.36,1.63,0,85.8,-2.43,53.67,5.81,2516.0,6.8,0.6,2.4,19.0,3.0,6.0,0.0,0.0,0.0
2,2022,9,23,1,2,1,0,0,0,1,4,1,1,0,0,3.25,1.6,1,,,,,,,,,,,,,,
0,2022,9,23,1,2,1,0,0,0,1,4,2,1,1,0,3.21,1.6,0,95.9,-2.2,53.31,5.8,2063.0,7.2,1.64,0.82,19.0,1.0,14.0,1.0,0.0,0.0
0,2022,9,23,1,2,1,0,0,0,1,4,3,1,1,1,3.32,1.6,0,84.9,-2.41,53.51,5.7,2502.0,7.0,0.82,3.09,19.0,2.0,3.0,0.0,0.0,0.0
0,2022,9,23,1,2,1,0,0,0,1,4,4,1,2,1,3.3,1.6,0,83.0,-2.47,53.81,5.71,2608.0,6.7,1.53,3.1,19.0,0.0,12.0,1.0,0.0,0.0
2,2022,9,23,1,2,1,0,0,0,1,4,5,1,2,2,3.19,1.6,0,82.4,-2.54,53.61,5.71,2506.0,6.9,-0.01,2.37,19.0,3.0,5.0,0.0,0.0,0.0
2,2022,9,23,1,2,1,1,0,0,1,4,1,2,0,0,3.64,1.68,1,,,,,,,,,,,,,,
2,2022,9,23,1,2,1,1,0,0,1,4,2,2,1,0,3.58,1.68,0,76.6,-1.79,53.77,6.35,2418.0,6.7,1.19,0.32,19.0,1.0,14.0,1.0,0.0,0.0
2,2022,9,23,1,2,1,1,0,0,1,4,3,2,1,1,3.66,1.68,0,91.4,-2.44,53.83,5.76,2436.0,6.7,0.19,3.19,19.0,9.0,2.0,0.0,0.0,0.0
2,2022,9,23,1,2,1,1,0,0,1,4,4,2,1,2,3.56,1.68,0,96.9,-2.51,53.57,5.68,2145.0,6.9,0.15,1.74,19.0,2.0,8.0,0.0,0.0,0.0
0,2022,9,23,1,2,1,1,0,0,1,4,5,2,2,2,3.63,1.68,0,86.2,-2.0,53.79,6.19,2428.0,6.7,-0.79,1.37,19.0,0.0,13.0,1.0,0.0,0.0
1,2022,9,23,1,2,1,1,0,0,1,4,6,2,3,2,3.63,1.68,0,87.9,-2.6,53.63,5.75,2609.0,6.9,0.76,1.22,19.0,0.0,14.0,1.0,0.0,0.0
1,2022,9,23,1,2,1,1,0,0,0,5,1,0,0,0,3.36,1.53,1,,,,,,,,,,,,,,
0,2022,9,23,1,2,1,1,0,0,0,5,2,0,1,0,3.37,1.53,0,96.2,-2.36,53.76,5.95,2180.0,6.7,-1.64,3.15,19.0,0.0,11.0,1.0,0.0,0.0
0,2022,9,23,1,2,1,1,0,0,0,5,3,0,1,1,3.37,1.53,0,83.2,-2.5,53.78,5.73,2356.0,6.7,-0.61,2.24,19.0,3.0,4.0,0.0,0.0,0.0
1,2022,9,23,1,2,1,1,0,0,0,5,4,0,1,2,3.34,1.53,0,86.3,-2.33,53.65,5.76,2510.0,6.9,1.56,2.09,19.0,3.0,14.0,0.0,0.0,0.0
2,2022,9,23,1,2,1,1,0,0,0,5,5,0,2,2,3.37,1.53,0,98.5,-2.46,53.69,5.75,2381.0,6.8,-1.68,3.81,19.0,0.0,11.0,1.0,0.0,0.0
2,2022,9,23,1,2,1,0,0,0,0,5,1,1,0,0,3.55,1.62,1,,,,,,,,,,,,,,
0,2022,9,23,1,2,1,0,0,0,0,5,2,1,1,0,3.52,1.62,0,95.0,-2.12,53.61,5.76,1996.0,6.9,1.42,1.8,19.0,0.0,14.0,1.0,0.0,0.0
1,2022,9,23,1,2,1,0,0,0,0,5,3,1,1,1,3.52,1.62,0,84.7,-2.48,53.77,5.7,2482.0,6.7,0.15,1.74,19.0,9.0,8.0,0.0,0.0,0.0
2,2022,9,23,1,2,1,0,0,0,0,5,4,1,1,2,3.39,1.62,0,96.6,-2.18,53.59,5.92,2401.0,6.9,0.29,3.16,19.0,8.0,3.0,0.0,0.0,0.0
0,2022,9,23,1,2,1,0,0,0,0,5,5,1,2,2,3.52,1.62,0,82.9,-1.85,54.01,6.37,2578.0,6.5,1.1,0.75,19.0,0.0,14.0,1.0,0.0,0.0
2,2022,9,23,1,2,1,1,0,0,0,5,1,2,0,0,3.15,1.48,1,,,,,,,,,,,,,,
0,2022,9,23,1,2,1,1,0,0,0,5,2,2,1,0,3.18,1.48,0,89.7,-2.53,53.75,5.65,2542.0,6.8,1.69,2.03,19.0,0.0,14.0,1.0,0.0,0.0
2,2022,9,23,1,2,1,1,0,0,0,5,3,2,2,0,3.16,1.48,0,83.8,-2.56,53.59,5.49,2546.0,6.9,1.59,0.92,19.0,0.0,14.0,1.0,0.0,0.0
1,2022,9,23,1,2,1,0,0,0,1,5,1,2,0,0,3.09,1.44,1,,,,,,,,,,,,,,
0,2022,9,23,1,2,1,0,0,0,1,5,2,2,0,1,3.04,1.44,0,99.2,-2.13,53.45,5.94,2341.0,7.1,-0.03,1.66,19.0,2.0,8.0,0.0,0.0,0.0
1,2022,9,23,1,2,1,0,0,0,1,5,3,2,1,1,3.08,1.44,0,86.0,-2.48,53.67,5.53,2706.0,6.8,1.74,1.22,19.0,0.0,14.0,1.0,0.0,0.0
2,2022,9,23,1,2,1,0,0,0,1,5,4,2,1,2,3.05,1.44,0,99.0,-2.2,53.45,5.79,2331.0,7.1,0.34,1.66,19.0,2.0,9.0,0.0,0.0,0.0
0,2022,9,23,1,2,1,0,0,0,1,5,5,2,1,2,3.05,1.44,0,89.9,-2.25,53.95,5.89,2583.0,6.5,-0.19,1.49,19.0,3.0,8.0,0.0,0.0,0.0
2,2022,9,23,1,3,1,1,0,0,0,6,1,0,0,0,3.59,1.72,1,,,,,,,,,,,,,,
0,2022,9,23,1,3,1,1,0,0,0,6,2,0,0,1,3.59,1.72,0,72.2,-1.69,53.88,6.39,2349.0,6.6,0.87,0.71,19.0,9.0,14.0,0.0,0.0,0.0
1,2022,9,23,1,3,1,1,0,0,0,6,3,0,0,2,3.59,1.72,0,84.8,-2.56,53.83,5.77,2467.0,6.7,-0.53,2.49,19.0,3.0,4.0,0.0,0.0,0.0
2,2022,9,23,1,3,1,0,0,0,1,6,1,0,0,0,3.46,1.62,1,,,,,,,,,,,,,,
0,2022,9,23,1,3,1,0,0,0,1,6,2,0,0,1,3.4,1.62,0,90.2,-2.55,53.58,5.68,2361.0,6.9,0.77,1.72,19.0,2.0,9.0,0.0,0.0,0.0
0,2022,9,23,1,3,1,0,0,0,1,6,3,0,1,1,3.46,1.62,0,85.5,-2.56,53.86,5.5,2495.0,6.6,1.64,2.01,19.0,0.0,14.0,1.0,0.0,0.0
2,2022,9,23,1,3,1,0,0,0,1,6,4,0,2,1,3.43,1.62,0,86.6,-2.46,53.75,5.68,2434.0,6.7,1.19,1.66,19.0,0.0,14.0,1.0,0.0,0.0
0,2022,9,23,1,3,1,0,0,0,1,6,5,0,2,2,3.48,1.62,0,95.0,-2.4,53.6,5.71,2024.0,6.9,-0.94,1.94,19.0,9.0,13.0,0.0,0.0,0.0
0,2022,9,23,1,3,1,0,0,0,1,6,6,0,3,2,3.49,1.62,0,86.2,-2.52,53.75,5.48,2662.0,6.8,2.38,1.32,19.0,0.0,14.0,1.0,0.0,0.0
0,2022,9,23,1,3,1,1,0,1,1,6,1,0,0,0,3.38,1.63,1,,,,,,,,,,,,,,
2,2022,9,23,1,3,1,1,0,1,1,6,2,0,1,0,3.36,1.63,0,86.4,-2.54,53.46,5.68,2432.0,7.0,0.03,0.72,19.0,1.0,14.0,1.0,0.0,0.0
0,2022,9,23,1,3,1,1,0,1,1,6,3,0,1,1,3.37,1.63,0,92.9,-2.43,53.56,5.72,2412.0,6.9,1.2,2.01,19.0,3.0,14.0,0.0,0.0,0.0
0,2022,9,23,1,3,1,1,0,1,1,6,4,0,1,2,3.32,1.63,0,85.0,-2.67,53.74,5.7,2688.0,6.8,-0.57,2.55,19.0,2.0,4.0,0.0,0.0,0.0
1,2022,9,23,1,3,1,1,0,1,1,6,5,0,2,2,3.36,1.63,0,87.1,-2.35,53.52,5.75,2636.0,7.0,2.21,1.72,19.0,0.0,14.0,1.0,0.0,0.0
2,2022,9,23,1,3,2,0,0,1,1,6,1,0,0,0,3.26,1.6,1,,,,,,,,,,,,,,
0,2022,9,23,1,3,2,0,0,1,1,6,2,0,1,0,3.24,1.6,0,76.0,-1.82,53.74,6.36,2423.0,6.8,1.07,2.76,19.0,0.0,12.0,1.0,0.0,0.0
0,2022,9,23,1,3,2,0,0,1,1,6,3,0,1,1,3.27,1.6,0,85.7,-2.48,53.61,5.73,2509.0,6.9,0.29,1.86,19.0,2.0,9.0,0.0,0.0,0.0
0,2022,9,23,1,3,2,0,0,1,1,6,4,0,2,1,3.29,1.6,0,84.6,-2.54,53.46,5.63,2522.0,7.0,2.28,1.38,19.0,0.0,14.0,1.0,0.0,0.0
2,2022,9,23,1,3,2,0,0,1,1,6,5,0,3,1,3.35,1.6,0,86.0,-2.56,53.62,5.65,2553.0,6.9,1.05,0.65,19.0,1.0,14.0,1.0,0.0,0.0
2,2022,9,23,1,3,2,0,0,1,1,6,6,0,3,2,3.26,1.6,0,92.0,-2.48,53.65,5.58,2356.0,6.8,0.38,1.85,19.0,2.0,9.0,0.0,0.0,0.0
2,2022,9,29,0,0,0,1,0,0,0,1,1,0,0,0,3.32,1.51,1,,,,,,,,,,,,,,
1,2022,9,29,0,0,0,1,0,0,0,1,2,0,1,0,3.35,1.53,0,90.7,-2.35,53.91,5.93,2363.0,6.6,-1.51,3.56,19.0,0.0,11.0,1.0,0.0,0.0
1,2022,9,29,0,0,0,1,0,0,0,1,3,0,2,0,3.33,1.5,0,94.1,-2.14,53.67,6.03,2137.0,6.8,-1.08,3.72,19.0,0.0,11.0,1.0,0.0,0.0
0,2022,9,29,0,0,0,1,0,0,0,1,4,0,2,1,3.21,1.46,0,93.7,-2.01,53.71,6.01,2156.0,6.8,-0.05,1.4,19.0,2.0,8.0,0.0,0.0,0.0
2,2022,9,29,0,0,0,1,0,0,0,1,5,0,2,2,3.35,1.55,0,83.1,-2.63,53.9,5.88,2382.0,6.6,-1.09,2.25,19.0,2.0,13.0,0.0,0.0,0.0
0,2022,9,29,0,0,0,1,0,0,0,1,6,0,3,2,3.28,1.53,0,87.8,-2.26,53.86,6.16,2348.0,6.6,-1.1,1.47,19.0,0.0,13.0,1.0,0.0,0.0
0,2022,9,29,0,0,0,1,0,0,1,1,1,0,0,0,3.0,1.51,1,,,,,,,,,,,,,,
2,2022,9,29,0,0,0,1,0,0,1,1,2,0,1,0,3.0,1.5,0,82.2,-2.36,53.7,5.88,2445.0,6.8,1.2,1.06,19.0,0.0,14.0,1.0,0.0,0.0
2,2022,9,29,0,0,0,1,0,0,1,1,3,0,1,1,3.0,1.58,0,89.0,-2.36,53.8,5.81,2368.0,6.7,-0.23,2.22,19.0,3.0,5.0,0.0,0.0,0.0
2,2022,9,29,0,0,0,1,0,0,1,1,4,0,1,2,2.74,1.51,0,90.3,-2.35,53.84,5.84,2352.0,6.7,-0.46,3.2,19.0,2.0,11.0,0.0,0.0,0.0
0,2022,9,29,0,0,0,1,0,0,1,1,5,0,2,2,3.09,1.58,0,83.1,-1.83,53.85,6.35,2600.0,6.6,1.15,1.49,19.0,0.0,14.0,1.0,0.0,0.0
2,2022,9,29,0,0,0,0,0,0,1,1,1,1,0,0,3.58,1.69,1,,,,,,,,,,,,,,
2,2022,9,29,0,0,0,0,0,0,1,1,2,1,0,1,3.46,1.64,0,96.2,-2.11,53.62,5.93,2043.0,6.9,-0.26,2.56,19.0,2.0,5.0,0.0,0.0,0.0
1,2022,9,29,0,0,0,0,0,0,1,1,3,1,0,2,3.46,1.64,0,95.0,-1.92,53.79,6.03,2029.0,6.7,-1.05,3.21,19.0,3.0,11.0,0.0,0.0,0.0
0,2022,9,29,0,0,0,0,0,0,1,1,4,1,0,2,3.58,1.79,0,97.6,-2.18,53.84,6.02,2349.0,6.7,-0.02,4.32,19.0,3.0,11.0,0.0,0.0,0.0
2,2022,9,29,0,0,0,0,0,0,1,1,5,1,1,2,3.46,1.64,0,85.8,-2.48,53.72,5.69,2550.0,6.8,1.51,1.94,19.0,0.0,14.0,1.0,0.0,0.0
2,2022,9,29,0,2,0,1,0,0,0,2,1,0,0,0,3.21,1.55,1,,,,,,,,,,,,,,
2,2022,9,29,0,2,0,1,0,0,0,2,2,0,0,1,3.43,1.64,0,72.9,-1.57,53.9,6.6,2291.0,6.6,0.51,2.09,19.0,2.0,6.0,0.0,0.0,0.0
2,2022,9,29,0,2,0,1,0,0,0,2,3,0,0,2,3.49,1.65,0,85.3,-1.95,53.95,6.31,2458.0,6.6,-0.41,2.32,19.0,3.0,4.0,0.0,0.0,0.0
2,2022,9,29,0,2,0,1,0,0,0,2,4,0,1,2,3.43,1.64,0,86.8,-1.94,53.76,6.37,1368.0,6.7,-1.73,3.36,19.0,0.0,11.0,1.0,0.0,0.0
2,2022,9,29,0,2,0,1,0,0,0,2,5,0,1,2,3.47,1.72,0,86.9,-1.94,53.66,6.33,1512.0,6.8,-0.64,2.58,19.0,3.0,4.0,0.0,0.0,0.0
2,2022,9,29,0,2,0,1,0,0,0,2,6,0,2,2,3.43,1.64,0,83.8,-1.7,53.94,6.5,2548.0,6.6,0.26,1.33,19.0,0.0,14.0,1.0,0.0,0.0
0,2022,9,29,0,2,0,0,0,0,0,2,1,1,0,0,3.3,1.5,1,,,,,,,,,,,,,,
0,2022,9,29,0,2,0,1,0,0,0,2,1,2,0,0,3.32,1.62,1,,,,,,,,,,,,,,
2,2022,9,29,0,2,0,1,0,0,0,2,2,2,0,1,3.37,1.65,0,84.2,-2.45,53.74,5.94,2491.0,6.8,-0.19,1.7,19.0,2.0,8.0,0.0,0.0,0.0
2,2022,9,29,0,2,0,1,0,0,0,2,3,2,0,2,3.37,1.65,0,85.6,-2.05,53.84,6.25,2500.0,6.7,-0.54,1.11,19.0,9.0,13.0,0.0,0.0,0.0
0,2022,9,29,0,2,0,0,0,0,0,3,1,0,0,0,3.61,1.81,1,,,,,,,,,,,,,,
2,2022,9,29,0,2,0,0,0,0,0,3,2,0,1,0,3.63,1.79,0,82.3,-2.52,53.87,6.01,2379.0,6.6,-0.48,1.45,19.0,0.0,13.0,1.0,0.0,0.0
0,2022,9,29,0,2,0,0,0,0,0,3,3,0,1,1,3.61,1.81,0,92.8,-2.03,53.75,6.11,1887.0,6.8,-0.45,2.54,19.0,3.0,4.0,0.0,0.0,0.0
0,2022,9,29,0,2,0,0,0,0,0,3,4,0,2,1,3.63,1.79,0,83.1,-2.48,53.86,5.83,2465.0,6.6,-0.91,1.78,19.0,0.0,13.0,1.0,0.0,0.0
2,2022,9,29,0,2,0,0,0,0,0,3,1,1,0,0,3.28,1.44,1,,,,,,,,,,,,,,
0,2022,9,29,0,2,0,0,0,0,0,3,2,1,0,1,3.28,1.51,0,94.4,-2.03,53.69,6.0,1932.0,6.8,0.5,3.04,19.0,2.0,3.0,0.0,0.0,0.0
0,2022,9,29,0,2,0,0,0,0,0,3,3,1,0,2,3.28,1.58,0,85.8,-2.36,53.88,5.8,2487.0,6.6,1.48,2.26,19.0,9.0,14.0,0.0,0.0,0.0
0,2022,9,29,0,2,0,0,0,0,0,3,4,1,1,2,3.28,1.51,0,86.0,-2.44,53.74,5.83,2533.0,6.8,1.84,1.87,19.0,0.0,14.0,1.0,0.0,0.0
2,2022,9,29,0,2,0,0,0,0,0,3,5,1,1,2,3.3,1.48,0,83.6,-2.65,53.7,5.54,2535.0,6.8,0.84,2.72,19.0,3.0,12.0,0.0,0.0,0.0
0,2022,9,29,0,2,0,0,0,0,0,3,6,1,2,2,3.28,1.51,0,88.2,-2.19,53.94,6.21,2496.0,6.6,0.04,0.25,19.0,0.0,14.0,1.0,0.0,0.0
2,2022,9,29,0,2,0,0,0,0,0,3,1,2,0,0,2.96,1.37,1,,,,,,,,,,,,,,
