pitch_name,game_year,game_month,game_day,home_team,LAA_score,ENEMY_score,score_difference,is_LAA_score_is_higher,stand,on_3b,on_2b,on_1b,count_runner,inning,pitch_number,pitch_count_per_inning,pitch_count_per_game,outs_when_up,balls,strikes,sz_top,sz_bot,is_first_pitch_number,release_speed,release_pos_x,release_pos_y,is_incourse_ball,is_high_ball,release_pos_z,release_spin_rate,release_extension,plate_x,plate_z,events,description,zone,type,hc_x,hc_y,one_pitch_ago,two_pitches_ago,three_pitches_ago
0,2022,7,28,0,0,2,-2,-1,1,1,0,0,1,6,4,9,93,1,1,2,3.65,1.76,0,99.7,-2.77,53.85,-1.0,1.0,6.0,2240.0,6.6,-0.19,4.63,19.0,0.0,11.0,1.0,0.0,0.0,4-Seam Fastball,Sweeper,4-Seam Fastball
0,2022,7,28,0,0,2,-2,-1,1,1,0,0,1,6,1,10,94,2,0,0,3.1,1.51,1,,,,,,,,,,,,,,,,,,,
1,2022,7,28,0,0,2,-2,-1,1,1,0,0,1,6,2,11,95,2,1,0,3.11,1.55,0,91.3,-2.46,53.84,-1.0,1.0,6.06,842.0,6.7,-2.22,4.04,19.0,0.0,11.0,1.0,0.0,0.0,Cutter,,
0,2022,7,28,0,0,2,-2,-1,1,1,0,0,1,6,3,12,96,2,2,0,3.04,1.42,0,100.5,-2.71,53.73,-1.0,1.0,5.89,2191.0,6.8,-0.39,3.5,19.0,0.0,11.0,1.0,0.0,0.0,4-Seam Fastball,Cutter,
1,2022,7,28,0,0,2,-2,-1,1,1,0,0,1,6,4,13,97,2,2,1,3.06,1.51,0,87.6,-2.94,53.63,-1.0,1.0,5.7,2548.0,6.9,-0.74,2.77,19.0,2.0,1.0,0.0,0.0,0.0,Sweeper,4-Seam Fastball,Cutter
0,2022,7,28,0,0,2,-2,-1,1,1,0,0,1,6,5,14,98,2,2,2,3.06,1.51,0,100.3,-2.64,53.77,-1.0,1.0,5.94,2215.0,6.7,-0.32,3.02,19.0,9.0,1.0,0.0,0.0,0.0,4-Seam Fastball,Sweeper,4-Seam Fastball
1,2022,8,3,0,0,0,0,0,1,0,0,0,0,1,1,1,1,0,0,0,3.08,1.46,1,,,,,,,,,,,,,,,,,,,
1,2022,8,3,0,0,0,0,0,1,0,0,0,0,1,2,2,2,0,1,0,3.09,1.44,0,95.7,-2.3,53.77,-1.0,-1.0,6.02,1947.0,6.7,-2.46,2.15,19.0,0.0,13.0,1.0,0.0,0.0,4-Seam Fastball,,
1,2022,8,3,0,0,0,0,0,1,0,0,0,0,1,3,3,3,0,2,0,2.98,1.44,0,95.2,-2.25,53.63,1.0,-1.0,5.91,2011.0,6.9,0.54,0.38,19.0,0.0,14.0,1.0,0.0,0.0,4-Seam Fastball,4-Seam Fastball,
0,2022,8,3,0,0,0,0,0,1,0,0,0,0,1,4,4,4,0,2,1,3.1,1.44,0,93.3,-2.25,53.73,1.0,0.0,5.89,2187.0,6.8,0.4,2.24,19.0,2.0,6.0,0.0,0.0,0.0,4-Seam Fastball,4-Seam Fastball,4-Seam Fastball
0,2022,8,3,0,0,0,0,0,1,0,0,0,0,1,5,5,5,0,2,2,3.09,1.44,0,83.5,-2.63,53.83,-1.0,1.0,5.81,2370.0,6.7,-0.82,2.9,19.0,2.0,1.0,0.0,0.0,0.0,Sweeper,4-Seam Fastball,4-Seam Fastball
0,2022,8,3,0,0,0,0,0,1,0,0,0,0,1,6,6,6,0,2,2,3.09,1.44,0,85.7,-2.65,53.81,-1.0,0.0,5.75,2381.0,6.7,-0.59,2.17,19.0,3.0,4.0,0.0,0.0,0.0,Sweeper,Sweeper,4-Seam Fastball
0,2022,8,3,0,0,0,0,0,0,0,0,0,0,1,1,7,7,1,0,0,3.19,1.47,1,,,,,,,,,,,,,,,,,,,
0,2022,8,3,0,0,0,0,0,0,0,0,0,0,1,2,8,8,1,0,1,3.19,1.47,0,85.6,-2.62,53.65,-1.0,-1.0,5.68,2517.0,6.9,0.67,1.46,19.0,9.0,9.0,0.0,0.0,0.0,Sweeper,,
0,2022,8,3,0,0,0,0,0,0,0,0,0,0,1,3,9,9,1,0,2,3.19,1.47,0,85.9,-2.63,53.77,-1.0,-1.0,5.66,2583.0,6.7,1.26,1.42,19.0,9.0,14.0,0.0,0.0,0.0,Sweeper,Sweeper,
0,2022,8,3,0,0,0,0,0,0,0,0,0,0,1,1,10,10,2,0,0,3.35,1.59,1,,,,,,,,,,,,,,,,,,,
1,2022,8,3,0,0,0,0,0,0,0,0,0,0,1,2,11,11,2,1,0,3.47,1.63,0,86.5,-2.62,53.82,-1.0,-1.0,5.68,2584.0,6.7,1.29,0.58,19.0,0.0,14.0,1.0,0.0,0.0,Sweeper,,
0,2022,8,3,0,0,0,0,0,0,0,0,0,0,1,3,12,12,2,2,0,3.29,1.56,0,96.5,-2.27,53.79,1.0,1.0,5.94,2258.0,6.7,-0.78,3.87,19.0,0.0,11.0,1.0,0.0,0.0,4-Seam Fastball,Sweeper,
0,2022,8,3,0,0,0,0,0,0,0,0,0,0,1,4,13,13,2,2,1,3.36,1.59,0,84.9,-2.62,53.7,-1.0,0.0,5.75,2456.0,6.8,0.73,2.19,19.0,2.0,6.0,0.0,0.0,0.0,Sweeper,4-Seam Fastball,Sweeper
0,2022,8,3,0,0,0,0,0,0,0,0,0,0,1,5,14,14,2,2,2,3.44,1.61,0,86.2,-2.69,53.77,0.0,-1.0,5.72,2496.0,6.7,-0.12,2.13,19.0,2.0,8.0,0.0,0.0,0.0,Sweeper,Sweeper,4-Seam Fastball
0,2022,8,3,0,0,0,0,0,1,0,0,0,0,2,1,1,15,0,0,0,3.39,1.69,1,,,,,,,,,,,,,,,,,,,
1,2022,8,3,0,0,0,0,0,1,0,0,0,0,2,2,2,16,0,0,1,3.62,1.84,0,73.4,-2.02,54.11,-1.0,1.0,6.48,2492.0,6.4,-0.45,2.86,19.0,2.0,1.0,0.0,0.0,0.0,Curveball,,
0,2022,8,3,0,0,0,0,0,1,0,0,0,0,2,3,3,17,0,0,2,3.47,1.69,0,97.0,-2.47,53.85,-1.0,-1.0,5.94,2179.0,6.6,-0.56,2.16,19.0,2.0,7.0,0.0,0.0,0.0,4-Seam Fastball,Curveball,
0,2022,8,3,0,0,0,0,0,0,0,0,0,0,2,1,4,18,1,0,0,3.14,1.41,1,,,,,,,,,,,,,,,,,,,
0,2022,8,3,0,0,0,0,0,0,0,0,0,0,2,2,5,19,1,1,0,2.97,1.38,0,85.6,-2.83,53.69,-1.0,-1.0,5.65,2562.0,6.8,0.15,0.99,19.0,0.0,14.0,1.0,0.0,0.0,Sweeper,,
0,2022,8,3,0,0,0,0,0,0,0,0,0,0,2,3,6,20,1,1,1,3.21,1.48,0,87.1,-2.61,53.71,1.0,-1.0,5.73,2569.0,6.8,-0.46,1.85,19.0,2.0,7.0,0.0,0.0,0.0,Sweeper,Sweeper,
0,2022,8,3,0,0,0,0,0,0,0,0,0,0,2,4,7,21,1,1,2,3.12,1.47,0,87.0,-2.7,53.65,-1.0,-1.0,5.64,2601.0,6.9,0.99,0.83,19.0,9.0,14.0,0.0,0.0,0.0,Sweeper,Sweeper,Sweeper
0,2022,8,3,0,0,0,0,0,0,0,0,0,0,2,5,8,22,1,2,2,3.21,1.48,0,87.5,-3.29,53.66,-1.0,1.0,5.37,2645.0,6.8,1.56,2.39,19.0,0.0,12.0,1.0,0.0,0.0,Sweeper,Sweeper,Sweeper
0,2022,8,3,0,0,0,0,0,1,0,0,0,0,2,1,9,23,2,0,0,3.25,1.66,1,,,,,,,,,,,,,,,,,,,
0,2022,8,3,0,0,0,0,0,1,0,0,0,0,2,2,10,24,2,1,0,3.37,1.61,0,85.0,-2.63,53.77,1.0,-1.0,5.7,2561.0,6.7,0.58,1.51,19.0,0.0,14.0,1.0,0.0,0.0,Sweeper,,
0,2022,8,3,0,0,0,0,0,0,0,0,0,0,3,1,1,25,0,0,0,3.36,1.66,1,,,,,,,,,,,,,,,,,,,
0,2022,8,3,0,0,0,0,0,0,0,0,0,0,3,2,2,26,0,1,0,3.37,1.57,0,83.1,-2.69,53.72,-1.0,-1.0,5.76,2438.0,6.8,0.45,1.47,19.0,0.0,14.0,1.0,0.0,0.0,Sweeper,,
0,2022,8,3,0,0,0,0,0,0,0,0,0,0,3,3,3,27,0,1,1,3.39,1.57,0,83.1,-2.74,53.82,1.0,0.0,5.77,2360.0,6.7,-0.54,2.5,19.0,2.0,4.0,0.0,0.0,0.0,Sweeper,Sweeper,
0,2022,8,3,0,0,0,0,0,0,0,0,0,0,3,4,4,28,0,1,2,3.51,1.63,0,84.8,-2.69,53.76,-1.0,1.0,5.7,2498.0,6.7,0.3,3.06,19.0,9.0,3.0,0.0,0.0,0.0,Sweeper,Sweeper,Sweeper
0,2022,8,3,0,0,0,0,0,0,0,0,0,0,3,5,5,29,0,2,2,3.39,1.57,0,86.8,-3.33,53.84,-1.0,1.0,5.42,2577.0,6.7,1.77,2.81,19.0,0.0,12.0,1.0,0.0,0.0,Sweeper,Sweeper,Sweeper
0,2022,8,3,0,0,0,0,0,1,0,0,0,0,3,1,6,30,1,0,0,3.17,1.59,1,,,,,,,,,,,,,,,,,,,
0,2022,8,3,0,0,0,0,0,1,0,0,0,0,3,2,7,31,1,1,0,3.16,1.62,0,79.4,-2.18,53.9,1.0,-1.0,6.28,2483.0,6.6,0.37,0.82,19.0,0.0,14.0,1.0,0.0,0.0,Curveball,,
0,2022,8,3,0,0,0,0,0,1,0,0,0,0,3,3,8,32,1,2,0,3.23,1.61,0,83.8,-2.78,53.9,-1.0,1.0,5.76,2522.0,6.6,-1.35,2.6,19.0,0.0,11.0,1.0,0.0,0.0,Sweeper,Curveball,
1,2022,8,3,0,0,0,0,0,1,0,0,1,1,3,1,9,33,1,0,0,3.33,1.61,1,,,,,,,,,,,,,,,,,,,
0,2022,8,3,0,0,0,0,0,1,0,0,1,1,3,2,10,34,1,1,0,3.4,1.59,0,97.6,-2.57,53.76,1.0,1.0,5.85,2264.0,6.7,0.14,3.57,19.0,0.0,12.0,1.0,0.0,0.0,4-Seam Fastball,,
1,2022,8,3,0,0,0,0,0,1,0,0,1,1,3,3,11,35,1,2,0,3.42,1.61,0,85.3,-2.75,53.74,-1.0,1.0,5.64,2437.0,6.8,-1.23,2.81,19.0,0.0,11.0,1.0,0.0,0.0,Sweeper,4-Seam Fastball,
1,2022,8,3,0,0,0,0,0,1,0,0,1,1,3,4,12,36,1,2,1,3.42,1.61,0,96.3,-2.52,53.62,-1.0,-1.0,5.76,2135.0,6.9,-0.67,1.97,19.0,9.0,7.0,0.0,0.0,0.0,4-Seam Fastball,Sweeper,4-Seam Fastball
0,2022,8,3,0,0,0,0,0,1,0,0,1,1,3,5,13,37,1,2,2,3.42,1.61,0,97.3,-2.56,53.61,0.0,0.0,5.75,2222.0,6.9,-0.11,2.23,19.0,3.0,5.0,0.0,0.0,0.0,4-Seam Fastball,4-Seam Fastball,Sweeper
0,2022,8,3,0,0,0,0,0,1,0,0,1,1,3,1,14,38,2,0,0,3.12,1.45,1,,,,,,,,,,,,,,,,,,,
1,2022,8,3,0,0,0,0,0,1,0,0,1,1,3,2,15,39,2,1,0,3.09,1.44,0,77.4,-2.23,53.81,-1.0,-1.0,6.09,2565.0,6.7,-0.53,-0.07,19.0,1.0,13.0,1.0,0.0,0.0,Curveball,,
1,2022,8,3,0,0,0,0,0,1,0,0,1,1,3,3,16,40,2,1,1,3.07,1.45,0,95.7,-2.56,53.64,-1.0,0.0,5.79,2075.0,6.9,-0.41,2.57,19.0,5.0,4.0,0.0,0.0,0.0,4-Seam Fastball,Curveball,
0,2022,8,3,0,0,0,0,0,1,0,0,1,1,3,4,17,41,2,2,1,3.04,1.45,0,96.3,-2.58,53.73,-1.0,-1.0,5.78,2108.0,6.8,-0.93,2.2,19.0,0.0,13.0,1.0,0.0,0.0,4-Seam Fastball,4-Seam Fastball,Curveball
0,2022,8,3,0,0,0,0,0,1,0,0,1,1,3,5,18,42,2,3,1,3.01,1.31,0,84.6,-2.61,53.68,-1.0,-1.0,5.62,2559.0,6.8,-0.68,1.13,19.0,0.0,13.0,1.0,0.0,0.0,Sweeper,4-Seam Fastball,4-Seam Fastball
0,2022,8,3,0,0,0,0,0,1,0,0,1,1,3,6,19,43,2,3,2,3.09,1.44,0,83.7,-2.74,53.77,-1.0,-1.0,5.54,2595.0,6.7,-0.93,1.94,19.0,2.0,13.0,0.0,0.0,0.0,Sweeper,Sweeper,4-Seam Fastball
0,2022,8,3,0,0,0,0,0,1,0,0,1,1,3,7,20,44,2,3,2,3.09,1.44,0,85.7,-2.77,53.72,-1.0,0.0,5.65,2614.0,6.8,-0.62,2.18,19.0,3.0,4.0,0.0,0.0,0.0,Sweeper,Sweeper,Sweeper
0,2022,8,3,0,0,0,0,0,0,0,0,0,0,4,1,1,45,0,0,0,2.99,1.39,1,,,,,,,,,,,,,,,,,,,
0,2022,8,3,0,0,0,0,0,0,0,0,0,0,4,2,2,46,0,0,1,3.19,1.47,0,82.8,-2.9,53.82,0.0,-1.0,5.71,2446.0,6.7,0.26,1.46,19.0,2.0,8.0,0.0,0.0,0.0,Sweeper,,
0,2022,8,3,0,0,0,0,0,0,0,0,0,0,4,3,3,47,0,0,2,3.19,1.47,0,85.2,-2.76,53.81,0.0,0.0,5.62,2536.0,6.7,-0.01,2.26,19.0,3.0,5.0,0.0,0.0,0.0,Sweeper,Sweeper,
0,2022,8,3,0,0,0,0,0,0,0,0,0,0,4,4,4,48,0,0,2,3.19,1.47,0,88.4,-2.83,53.88,0.0,1.0,5.64,2612.0,6.6,0.05,2.68,19.0,3.0,2.0,0.0,0.0,0.0,Sweeper,Sweeper,Sweeper
1,2022,8,3,0,0,0,0,0,0,0,0,1,1,4,1,5,49,0,0,0,3.49,1.62,1,,,,,,,,,,,,,,,,,,,
0,2022,8,3,0,0,0,0,0,0,0,1,0,1,4,2,6,50,0,1,0,3.44,1.61,0,97.3,-2.67,53.53,-1.0,-1.0,5.64,2255.0,7.0,2.0,0.27,19.0,0.0,14.0,1.0,0.0,0.0,4-Seam Fastball,,
1,2022,8,3,0,0,0,0,0,0,0,1,0,1,4,3,7,51,0,1,1,3.44,1.61,0,86.8,-2.89,53.69,-1.0,0.0,5.5,2651.0,6.8,0.46,2.55,19.0,3.0,6.0,0.0,0.0,0.0,Sweeper,4-Seam Fastball,
0,2022,8,3,0,0,1,-1,-1,1,0,0,1,1,4,1,8,52,0,0,0,3.43,1.7,1,,,,,,,,,,,,,,,,,,,
0,2022,8,3,0,0,1,-1,-1,1,0,0,1,1,4,2,9,53,0,1,0,3.47,1.69,0,85.6,-2.74,53.65,1.0,-1.0,5.58,2572.0,6.8,0.62,1.08,19.0,0.0,14.0,1.0,0.0,0.0,Sweeper,,
0,2022,8,3,0,0,1,-1,-1,1,0,0,1,1,4,3,10,54,0,1,1,3.47,1.69,0,85.2,-2.77,53.67,1.0,-1.0,5.54,2653.0,6.8,0.08,1.44,19.0,9.0,14.0,0.0,0.0,0.0,Sweeper,Sweeper,
0,2022,8,3,0,0,1,-1,-1,1,0,0,1,1,4,4,11,55,0,1,2,3.47,1.69,0,87.9,-2.72,53.66,0.0,0.0,5.62,2541.0,6.8,-0.2,2.67,19.0,3.0,5.0,0.0,0.0,0.0,Sweeper,Sweeper,Sweeper
0,2022,8,3,0,0,1,-1,-1,0,0,0,1,1,4,1,12,56,1,0,0,3.28,1.5,1,,,,,,,,,,,,,,,,,,,
0,2022,8,3,0,0,1,-1,-1,0,0,0,1,1,4,2,13,57,1,0,1,3.22,1.49,0,85.1,-2.68,53.79,0.0,-1.0,5.66,2585.0,6.7,0.01,1.83,19.0,2.0,8.0,0.0,0.0,0.0,Sweeper,,
0,2022,8,3,0,0,1,-1,-1,0,0,0,1,1,4,3,14,58,1,1,1,3.21,1.48,0,86.0,-2.76,53.48,-1.0,-1.0,5.38,2682.0,7.0,2.55,1.74,19.0,0.0,14.0,1.0,0.0,0.0,Sweeper,Sweeper,
0,2022,8,3,0,0,1,-1,-1,1,0,0,1,1,4,1,15,59,2,0,0,3.35,1.62,1,,,,,,,,,,,,,,,,,,,
1,2022,8,3,0,0,1,-1,-1,1,0,0,1,1,4,2,16,60,2,0,1,3.42,1.63,0,76.4,-2.16,53.85,0.0,0.0,6.05,2455.0,6.6,-0.02,2.18,19.0,2.0,5.0,0.0,0.0,0.0,Curveball,,
0,2022,8,3,0,0,1,-1,-1,1,0,0,1,1,4,3,17,61,2,1,1,3.37,1.61,0,97.9,-2.66,53.74,-1.0,1.0,5.75,2189.0,6.8,-1.3,3.88,19.0,0.0,11.0,1.0,0.0,0.0,4-Seam Fastball,Curveball,
0,2022,8,3,0,0,1,-1,-1,1,0,0,1,1,4,4,18,62,2,1,2,3.38,1.63,0,84.3,-2.62,53.8,-1.0,-1.0,5.73,2450.0,6.7,-0.17,1.43,19.0,9.0,13.0,0.0,0.0,0.0,Sweeper,4-Seam Fastball,Curveball
0,2022,8,3,0,0,1,-1,-1,1,0,0,1,1,4,5,19,63,2,2,2,3.37,1.61,0,88.3,-2.56,53.6,1.0,-1.0,5.84,2441.0,6.9,0.34,0.49,19.0,1.0,14.0,1.0,0.0,0.0,Sweeper,Sweeper,4-Seam Fastball
0,2022,8,3,0,0,1,-1,-1,1,0,0,1,1,4,6,20,64,2,2,2,3.43,1.63,0,85.1,-2.76,53.82,1.0,0.0,5.58,2540.0,6.7,0.53,2.41,19.0,3.0,6.0,0.0,0.0,0.0,Sweeper,Sweeper,Sweeper
0,2022,8,3,0,0,1,-1,-1,1,0,0,1,1,4,7,21,65,2,3,2,3.37,1.61,0,86.6,-2.58,53.8,-1.0,1.0,5.85,1185.0,6.7,-1.61,3.49,19.0,0.0,11.0,1.0,0.0,0.0,Split-Finger,Sweeper,Sweeper
0,2022,8,3,0,0,1,-1,-1,0,0,0,0,0,5,1,1,66,0,0,0,3.45,1.55,1,,,,,,,,,,,,,,,,,,,
0,2022,8,3,0,0,1,-1,-1,0,0,0,0,0,5,2,2,67,0,0,1,3.4,1.58,0,82.1,-2.76,53.79,0.0,-1.0,5.75,2468.0,6.7,0.15,1.72,19.0,2.0,8.0,0.0,0.0,0.0,Sweeper,,
0,2022,8,3,0,0,1,-1,-1,0,0,0,0,0,5,3,3,68,0,1,1,3.39,1.57,0,85.2,-2.66,53.76,-1.0,-1.0,5.71,2472.0,6.7,2.08,0.78,19.0,0.0,14.0,1.0,0.0,0.0,Sweeper,Sweeper,
0,2022,8,3,0,0,1,-1,-1,0,0,0,0,0,5,4,4,69,0,1,2,3.33,1.48,0,84.7,-2.85,53.7,0.0,0.0,5.69,2541.0,6.8,-0.12,2.36,19.0,3.0,5.0,0.0,0.0,0.0,Sweeper,Sweeper,Sweeper
0,2022,8,3,0,0,1,-1,-1,0,0,0,0,0,5,5,5,70,0,2,2,3.39,1.57,0,89.6,-2.12,53.56,-1.0,-1.0,6.13,1141.0,6.9,0.62,0.47,19.0,0.0,14.0,1.0,0.0,0.0,Split-Finger,Sweeper,Sweeper
0,2022,8,3,0,0,1,-1,-1,0,0,0,0,0,5,6,6,71,0,2,2,3.41,1.54,0,86.0,-2.86,53.79,-1.0,1.0,5.59,2551.0,6.7,0.69,3.17,19.0,3.0,3.0,0.0,0.0,0.0,Sweeper,Split-Finger,Sweeper
0,2022,8,3,0,0,1,-1,-1,0,0,0,0,0,5,7,7,72,0,3,2,3.39,1.57,0,79.8,-2.25,53.91,1.0,1.0,6.26,2546.0,6.6,-1.59,2.7,19.0,0.0,11.0,1.0,0.0,0.0,Curveball,Sweeper,Split-Finger
1,2022,8,3,0,0,1,-1,-1,1,0,0,0,0,5,1,8,73,1,0,0,3.23,1.61,1,,,,,,,,,,,,,,,,,,,
0,2022,8,3,0,0,1,-1,-1,1,0,0,1,1,5,1,9,74,1,0,0,3.42,1.61,1,,,,,,,,,,,,,,,,,,,
0,2022,8,3,0,0,1,-1,-1,1,0,0,1,1,5,2,10,75,1,0,1,3.42,1.61,0,84.2,-2.84,53.7,0.0,-1.0,5.65,2367.0,6.8,0.24,1.56,19.0,9.0,8.0,0.0,0.0,0.0,Sweeper,,
0,2022,8,3,0,0,1,-1,-1,1,0,0,1,1,5,3,11,76,1,0,2,3.42,1.61,0,84.7,-2.84,53.68,1.0,-1.0,5.57,2540.0,6.8,0.97,1.9,19.0,9.0,14.0,0.0,0.0,0.0,Sweeper,Sweeper,
1,2022,8,3,0,0,1,-1,-1,1,0,0,1,1,5,1,12,77,2,0,0,3.09,1.44,1,,,,,,,,,,,,,,,,,,,
0,2022,8,3,0,1,1,0,0,0,0,0,0,0,6,1,1,78,0,0,0,3.06,1.45,1,,,,,,,,,,,,,,,,,,,
0,2022,8,3,0,1,1,0,0,0,0,0,0,0,6,2,2,79,0,1,0,3.06,1.38,0,90.6,-2.68,53.64,-1.0,-1.0,5.84,2449.0,6.9,1.88,1.85,19.0,0.0,14.0,1.0,0.0,0.0,Cutter,,
0,2022,8,3,0,1,1,0,0,0,0,0,0,0,6,3,3,80,0,2,0,3.19,1.47,0,83.7,-2.73,53.92,1.0,1.0,5.8,2434.0,6.6,-1.31,3.31,19.0,0.0,11.0,1.0,0.0,0.0,Sweeper,Cutter,
0,2022,8,3,0,1,1,0,0,0,0,0,1,1,6,1,4,81,0,0,0,3.46,1.63,1,,,,,,,,,,,,,,,,,,,
0,2022,8,3,0,1,1,0,0,0,0,0,1,1,6,2,5,82,0,1,0,3.5,1.65,0,84.0,-2.88,53.87,1.0,1.0,5.72,2521.0,6.6,-1.02,2.94,19.0,0.0,11.0,1.0,0.0,0.0,Sweeper,,
0,2022,8,3,0,1,1,0,0,0,0,0,1,1,6,3,6,83,0,2,0,3.47,1.58,0,84.7,-2.75,53.68,-1.0,-1.0,5.59,2551.0,6.8,0.9,1.79,19.0,0.0,14.0,1.0,0.0,0.0,Sweeper,Sweeper,
0,2022,8,3,0,1,1,0,0,0,0,0,1,1,6,4,7,84,0,2,1,3.44,1.61,0,89.5,-2.84,53.78,-1.0,-1.0,5.67,2416.0,6.7,0.89,2.0,19.0,2.0,14.0,0.0,0.0,0.0,Cutter,Sweeper,Sweeper
1,2022,8,3,0,1,3,-2,-1,1,0,0,0,0,6,1,8,85,0,0,0,3.44,1.61,1,,,,,,,,,,,,,,,,,,,
0,2022,8,3,0,1,3,-2,-1,0,0,0,0,0,6,1,9,86,1,0,0,3.08,1.46,1,,,,,,,,,,,,,,,,,,,
0,2022,8,3,0,1,3,-2,-1,0,0,0,0,0,6,2,10,87,1,0,1,3.23,1.47,0,76.9,-2.21,53.96,1.0,1.0,6.21,2581.0,6.5,-0.86,3.09,19.0,2.0,11.0,0.0,0.0,0.0,Curveball,,
0,2022,8,3,0,1,3,-2,-1,0,0,0,0,0,6,3,11,88,1,1,1,3.21,1.48,0,91.0,-2.62,53.81,-1.0,-1.0,5.86,2548.0,6.7,1.13,1.97,19.0,0.0,14.0,1.0,0.0,0.0,Cutter,Curveball,
1,2022,8,3,0,1,3,-2,-1,0,0,0,0,0,6,4,12,89,1,1,2,3.17,1.43,0,81.6,-2.9,53.84,-1.0,-1.0,5.58,2475.0,6.7,0.85,1.02,19.0,9.0,14.0,0.0,0.0,0.0,Sweeper,Cutter,Curveball
0,2022,8,3,0,1,3,-2,-1,0,0,0,0,0,6,5,13,90,1,2,2,3.21,1.48,0,99.2,-2.5,53.65,-1.0,1.0,5.8,2199.0,6.9,1.71,2.52,19.0,0.0,12.0,1.0,0.0,0.0,4-Seam Fastball,Sweeper,Cutter
0,2022,8,3,0,1,3,-2,-1,1,0,0,0,0,6,1,14,91,2,0,0,3.51,1.7,1,,,,,,,,,,,,,,,,,,,
0,2022,8,3,0,1,3,-2,-1,1,0,0,0,0,6,2,15,92,2,1,0,3.37,1.61,0,92.5,-2.79,53.7,-1.0,-1.0,5.66,2359.0,6.8,-1.0,2.1,19.0,0.0,13.0,1.0,0.0,0.0,Cutter,,
0,2022,8,3,0,1,3,-2,-1,1,0,0,0,0,6,3,16,93,2,1,1,3.45,1.65,0,85.2,-2.53,53.73,1.0,0.0,5.89,2442.0,6.8,0.72,2.25,19.0,3.0,6.0,0.0,0.0,0.0,Sweeper,Cutter,
0,2022,8,3,0,1,3,-2,-1,1,0,0,0,0,6,4,17,94,2,2,1,3.38,1.62,0,90.8,-2.75,53.65,1.0,-1.0,5.66,2421.0,6.8,0.87,1.15,19.0,0.0,14.0,1.0,0.0,0.0,Cutter,Sweeper,Cutter
1,2022,8,3,0,1,3,-2,-1,1,0,0,0,0,6,5,18,95,2,3,1,3.42,1.64,0,84.3,-2.92,53.75,-1.0,-1.0,5.63,2444.0,6.8,-1.05,1.99,19.0,0.0,13.0,1.0,0.0,0.0,Sweeper,Cutter,Sweeper
0,2022,8,3,0,1,3,-2,-1,0,0,0,1,1,6,1,19,96,2,0,0,3.45,1.59,1,,,,,,,,,,,,,,,,,,,
1,2022,8,3,0,1,3,-2,-1,0,0,0,1,1,6,2,20,97,2,0,1,3.41,1.53,0,83.0,-2.94,53.82,1.0,1.0,5.65,2465.0,6.7,-0.77,3.0,19.0,2.0,1.0,0.0,0.0,0.0,Sweeper,,
0,2022,8,3,0,1,3,-2,-1,0,0,0,1,1,6,3,21,98,2,1,1,3.39,1.57,0,96.4,-2.43,53.63,-1.0,-1.0,5.84,2242.0,6.9,1.73,2.34,19.0,0.0,14.0,1.0,0.0,0.0,4-Seam Fastball,Sweeper,
1,2022,8,3,0,1,3,-2,-1,0,0,0,1,1,6,4,22,99,2,1,2,3.39,1.57,0,83.6,-2.63,53.76,1.0,1.0,5.62,2380.0,6.7,-0.39,3.46,19.0,3.0,1.0,0.0,0.0,0.0,Sweeper,4-Seam Fastball,Sweeper
1,2022,8,9,1,0,0,0,0,1,0,0,0,0,1,1,1,1,0,0,0,3.22,1.62,1,,,,,,,,,,,,,,,,,,,
1,2022,8,9,1,0,0,0,0,0,0,0,0,0,1,1,2,2,1,0,0,2.99,1.37,1,,,,,,,,,,,,,,,,,,,
1,2022,8,9,1,0,0,0,0,0,0,0,0,0,1,2,3,3,1,0,1,3.16,1.44,0,94.5,-2.35,53.6,-1.0,0.0,6.04,2035.0,6.9,0.49,2.05,19.0,2.0,6.0,0.0,0.0,0.0,4-Seam Fastball,,
0,2022,8,9,1,0,0,0,0,0,0,0,1,1,1,1,4,4,1,0,0,3.43,1.6,1,,,,,,,,,,,,,,,,,,,
0,2022,8,9,1,0,0,0,0,0,0,0,1,1,1,2,5,5,1,0,1,3.43,1.6,0,84.6,-2.69,53.75,0.0,0.0,5.73,2388.0,6.8,-0.23,2.52,19.0,9.0,5.0,0.0,0.0,0.0,Cutter,,
0,2022,8,9,1,0,0,0,0,1,0,0,0,0,2,1,1,6,0,0,0,3.48,1.66,1,,,,,,,,,,,,,,,,,,,
0,2022,8,9,1,0,0,0,0,1,0,0,0,0,2,2,2,7,0,0,1,3.34,1.62,0,74.6,-2.03,53.73,0.0,-1.0,6.4,2365.0,6.8,-0.22,2.21,19.0,3.0,8.0,0.0,0.0,0.0,Curveball,,
0,2022,8,9,1,0,0,0,0,1,0,0,0,0,2,3,3,8,0,1,1,3.48,1.66,0,86.8,-2.41,53.62,1.0,-1.0,6.15,1313.0,6.9,1.09,1.62,19.0,0.0,14.0,1.0,0.0,0.0,Split-Finger,Curveball,
1,2022,8,9,1,0,0,0,0,0,0,0,0,0,2,1,4,9,1,0,0,3.42,1.56,1,,,,,,,,,,,,,,,,,,,
0,2022,8,9,1,0,0,0,0,0,0,0,0,0,2,2,5,10,1,0,1,3.42,1.56,0,97.4,-2.5,53.59,1.0,0.0,6.01,2112.0,6.9,-0.76,2.18,19.0,3.0,4.0,0.0,0.0,0.0,4-Seam Fastball,,
